GenderCode,Age,Tenure,Target_Performance,RaceDesc_Black,RaceDesc_Hispanic,RaceDesc_Other,RaceDesc_White,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production       ,DepartmentType_Sales,DepartmentType_Software Engineering,PayZone_Zone B,PayZone_Zone C
0,36,1525,2,0,1,0,0,0,0,1,0,0,0,1
0,55,1874,3,1,0,0,0,0,0,1,0,0,1,0
1,76,1909,2,0,0,0,1,0,0,1,0,0,1,0
1,78,2775,2,1,0,0,0,0,0,1,0,0,0,0
0,69,1910,3,0,1,0,0,0,0,1,0,0,0,1
0,30,523,2,0,0,0,0,0,0,1,0,0,0,1
1,47,2696,2,0,0,0,1,0,0,1,0,0,0,1
0,27,11,2,0,1,0,0,0,0,1,0,0,1,0
0,76,565,3,0,0,0,1,0,0,1,0,0,0,1
1,42,765,3,1,0,0,0,0,0,1,0,0,0,0
1,70,1542,2,0,0,0,0,0,0,1,0,0,0,1
1,60,1528,3,0,0,0,1,0,0,1,0,0,0,1
1,72,176,3,1,0,0,0,0,0,1,0,0,0,1
1,31,833,2,0,0,1,0,0,0,1,0,0,0,0
1,77,2628,2,1,0,0,0,0,0,1,0,0,1,0
0,75,579,2,1,0,0,0,0,0,1,0,0,1,0
1,63,216,2,1,0,0,0,0,0,1,0,0,1,0
1,42,982,3,0,0,0,1,0,0,1,0,0,0,0
1,50,52,3,0,1,0,0,0,0,1,0,0,0,0
1,47,300,2,0,0,0,0,0,0,1,0,0,1,0
1,75,2616,3,0,0,1,0,0,0,1,0,0,0,0
1,43,1,2,1,0,0,0,0,0,1,0,0,0,1
0,28,304,2,0,0,0,1,0,0,1,0,0,0,0
0,47,2412,2,1,0,0,0,0,0,1,0,0,0,0
1,29,183,2,0,0,1,0,0,0,1,0,0,0,1
1,31,703,2,1,0,0,0,0,0,1,0,0,0,1
1,32,1086,3,0,0,0,1,0,0,1,0,0,0,0
0,82,2511,3,0,0,1,0,0,0,1,0,0,1,0
0,35,525,2,0,1,0,0,0,0,1,0,0,0,0
1,75,601,3,0,0,1,0,0,0,1,0,0,1,0
0,34,511,2,0,0,0,0,0,0,1,0,0,0,1
1,31,715,2,0,0,0,1,0,0,1,0,0,0,0
1,42,2569,2,0,0,0,0,0,0,1,0,0,0,1
1,69,160,2,0,0,0,0,0,0,1,0,0,0,0
1,64,264,2,0,1,0,0,0,0,1,0,0,0,1
1,78,9,2,0,0,0,0,0,0,1,0,0,1,0
1,26,558,3,0,0,1,0,0,0,1,0,0,0,0
1,26,632,2,0,0,0,0,0,0,1,0,0,0,0
1,36,1232,0,0,0,0,1,0,0,1,0,0,0,1
0,84,84,2,1,0,0,0,0,0,1,0,0,0,1
1,28,218,2,0,1,0,0,0,0,1,0,0,1,0
1,66,690,2,0,0,1,0,0,0,1,0,0,0,1
1,54,1194,0,0,0,0,1,0,0,1,0,0,1,0
0,73,273,0,0,0,1,0,0,0,1,0,0,0,0
1,53,1452,0,0,1,0,0,0,0,1,0,0,0,0
1,26,903,0,0,0,1,0,0,0,1,0,0,0,1
1,59,436,2,1,0,0,0,0,0,1,0,0,0,0
1,64,29,0,1,0,0,0,0,0,1,0,0,0,1
0,47,1275,2,0,1,0,0,0,0,1,0,0,0,1
1,61,1004,0,0,0,0,0,0,0,1,0,0,0,1
0,28,1996,0,0,0,0,1,0,0,1,0,0,0,1
0,81,37,2,1,0,0,0,0,0,1,0,0,0,0
1,29,997,2,1,0,0,0,0,0,1,0,0,0,0
1,80,1710,0,1,0,0,0,0,0,1,0,0,0,1
1,30,1866,2,0,0,0,0,0,0,1,0,0,1,0
1,45,91,2,0,0,0,1,0,0,1,0,0,0,0
1,51,990,2,0,0,1,0,0,0,1,0,0,1,0
1,49,2503,0,0,1,0,0,0,0,1,0,0,0,0
1,46,1216,2,0,0,0,0,0,0,1,0,0,0,0
1,48,2720,2,0,1,0,0,0,0,1,0,0,1,0
0,50,1942,2,0,0,0,0,0,0,1,0,0,1,0
1,41,1263,2,0,0,0,0,0,0,1,0,0,0,0
1,27,1097,2,0,0,1,0,0,0,1,0,0,0,0
1,64,600,2,0,0,0,1,0,0,1,0,0,0,1
0,66,1065,2,0,0,0,1,0,0,1,0,0,0,1
1,38,400,2,0,0,0,0,0,0,1,0,0,0,1
0,65,2432,2,0,1,0,0,0,0,1,0,0,0,0
1,44,1499,2,0,0,0,1,0,0,1,0,0,0,1
0,52,803,2,0,1,0,0,0,0,1,0,0,0,0
0,43,1836,2,0,1,0,0,0,0,1,0,0,0,0
1,32,2183,2,0,1,0,0,0,0,1,0,0,0,0
1,70,1077,2,0,0,1,0,0,0,1,0,0,1,0
0,53,511,2,0,0,0,0,0,0,1,0,0,0,1
0,73,405,2,0,1,0,0,0,0,1,0,0,0,0
1,53,2484,2,0,0,0,0,0,0,1,0,0,1,0
0,52,2291,2,0,0,0,1,0,0,1,0,0,0,0
1,54,1722,2,0,0,1,0,0,0,1,0,0,0,0
1,57,254,2,0,0,0,1,0,0,1,0,0,1,0
0,54,2799,2,0,0,1,0,0,0,1,0,0,0,1
1,25,2418,2,1,0,0,0,0,0,1,0,0,1,0
1,45,1015,2,0,0,1,0,0,0,1,0,0,0,0
0,80,1034,2,0,0,1,0,0,0,1,0,0,1,0
1,35,1939,2,0,1,0,0,0,0,1,0,0,0,0
1,73,1275,2,0,0,0,0,0,0,1,0,0,0,0
1,56,1127,2,0,0,0,1,0,0,1,0,0,0,0
1,48,746,2,0,0,0,1,0,0,1,0,0,1,0
1,37,2661,2,1,0,0,0,0,0,1,0,0,1,0
1,56,198,2,1,0,0,0,0,0,1,0,0,0,0
0,79,1179,2,0,1,0,0,0,0,1,0,0,0,1
0,80,1233,2,0,0,1,0,0,0,1,0,0,0,1
1,35,791,2,0,0,0,1,0,0,1,0,0,0,1
1,28,1806,3,0,0,0,1,0,0,1,0,0,0,1
0,51,225,2,0,0,1,0,0,0,1,0,0,1,0
0,57,4,2,0,0,0,0,0,0,1,0,0,0,1
0,67,1715,2,1,0,0,0,0,0,1,0,0,1,0
0,62,298,2,0,1,0,0,0,0,1,0,0,0,1
1,46,62,2,0,0,0,0,0,0,1,0,0,0,1
0,38,1260,2,0,0,0,1,0,0,1,0,0,1,0
0,25,1305,2,0,0,1,0,0,0,1,0,0,0,0
0,33,2528,2,1,0,0,0,0,0,1,0,0,0,1
1,46,327,2,0,0,0,0,0,0,1,0,0,0,1
1,78,1450,2,0,0,0,1,0,0,1,0,0,1,0
0,71,149,2,0,1,0,0,0,0,1,0,0,0,1
0,71,1968,2,0,1,0,0,0,0,1,0,0,0,1
1,77,1741,2,1,0,0,0,0,0,1,0,0,0,1
1,78,937,2,1,0,0,0,0,0,1,0,0,0,0
1,38,713,2,0,0,0,1,0,0,1,0,0,0,1
1,82,108,2,1,0,0,0,0,0,1,0,0,0,1
1,59,1807,2,0,1,0,0,0,0,1,0,0,1,0
0,78,2706,2,1,0,0,0,0,0,1,0,0,0,1
0,28,1866,2,0,0,0,0,0,0,1,0,0,1,0
0,70,69,2,0,0,0,1,0,0,1,0,0,0,0
1,32,1147,0,1,0,0,0,0,0,1,0,0,0,0
1,32,639,2,0,0,0,1,0,0,1,0,0,0,0
0,36,505,2,0,0,1,0,0,0,1,0,0,1,0
0,65,1139,2,0,0,1,0,0,0,1,0,0,0,1
0,71,2657,2,1,0,0,0,0,0,1,0,0,1,0
1,40,1992,2,0,0,1,0,0,0,1,0,0,0,0
0,54,1174,2,0,0,0,1,0,0,1,0,0,1,0
0,79,32,2,0,1,0,0,0,0,1,0,0,1,0
0,33,1671,2,0,1,0,0,0,0,1,0,0,1,0
0,78,889,2,0,1,0,0,0,0,1,0,0,1,0
1,42,1504,0,1,0,0,0,0,0,1,0,0,0,0
0,36,375,0,0,0,0,0,0,0,1,0,0,0,0
0,75,495,2,0,0,0,0,0,0,1,0,0,0,1
1,33,2742,2,0,0,0,0,0,0,1,0,0,0,1
1,29,2110,2,1,0,0,0,0,0,1,0,0,0,0
1,62,36,2,0,0,1,0,0,0,1,0,0,0,1
1,63,1047,2,0,0,0,0,0,0,1,0,0,0,0
0,26,1779,2,0,0,0,0,0,0,1,0,0,0,1
0,68,2377,2,0,0,0,0,0,0,1,0,0,1,0
0,56,1243,2,0,0,0,0,0,0,1,0,0,1,0
0,66,1179,2,0,0,1,0,0,0,1,0,0,0,1
1,27,1326,2,0,0,0,0,0,0,1,0,0,0,0
1,60,190,0,0,0,1,0,0,0,1,0,0,1,0
0,34,1265,0,0,0,1,0,0,0,1,0,0,1,0
0,29,1925,2,0,0,0,0,0,0,1,0,0,0,0
1,45,8,2,0,1,0,0,0,0,1,0,0,1,0
1,81,404,2,1,0,0,0,0,0,1,0,0,0,0
0,32,671,2,1,0,0,0,0,0,1,0,0,0,0
0,42,55,2,0,0,1,0,0,0,1,0,0,0,0
0,71,2453,2,0,1,0,0,0,0,1,0,0,1,0
1,47,2160,2,0,0,0,0,0,0,1,0,0,1,0
1,37,2113,2,0,1,0,0,0,0,1,0,0,1,0
0,77,220,2,0,0,1,0,0,0,1,0,0,0,0
0,72,696,0,0,0,1,0,0,0,1,0,0,1,0
1,55,2371,0,0,0,0,1,0,0,1,0,0,0,1
1,46,1949,2,0,0,0,0,0,0,1,0,0,0,0
1,58,2414,2,0,0,0,1,0,0,1,0,0,0,0
1,45,2178,2,0,0,0,1,0,0,1,0,0,0,0
0,30,2827,2,0,0,1,0,0,0,1,0,0,0,0
0,68,1007,2,0,1,0,0,0,0,1,0,0,0,1
0,80,362,2,0,0,0,0,0,0,1,0,0,0,1
1,58,599,2,1,0,0,0,0,0,1,0,0,0,1
1,60,203,2,0,0,1,0,0,0,1,0,0,0,0
1,71,2530,2,1,0,0,0,0,0,1,0,0,0,1
0,78,274,0,0,0,0,1,0,0,1,0,0,0,1
0,70,276,2,1,0,0,0,0,0,1,0,0,0,0
1,30,183,2,0,1,0,0,0,0,1,0,0,0,0
0,50,1271,2,0,0,0,1,0,0,1,0,0,0,0
0,79,409,2,0,0,0,1,0,0,1,0,0,1,0
0,28,1188,2,1,0,0,0,0,0,1,0,0,1,0
1,82,1248,2,0,1,0,0,0,0,1,0,0,0,0
1,44,1171,2,1,0,0,0,0,0,1,0,0,0,0
1,41,2589,2,0,0,1,0,0,0,1,0,0,0,0
1,33,692,2,0,0,1,0,0,0,1,0,0,0,1
0,34,33,0,0,0,0,1,0,0,1,0,0,0,0
0,47,2509,2,0,0,0,0,0,0,1,0,0,0,1
1,27,1424,2,1,0,0,0,0,0,1,0,0,0,1
1,26,2024,2,0,0,0,1,0,0,1,0,0,1,0
1,50,367,2,0,0,0,0,0,0,1,0,0,1,0
1,52,169,2,1,0,0,0,0,0,1,0,0,0,0
0,80,2711,2,0,1,0,0,0,0,1,0,0,0,1
0,50,1821,2,0,1,0,0,0,0,1,0,0,1,0
0,70,2680,2,0,0,1,0,0,0,1,0,0,0,0
1,69,522,2,0,0,1,0,0,0,1,0,0,0,1
1,50,962,2,0,1,0,0,0,0,1,0,0,0,1
1,43,1509,2,0,0,1,0,0,0,1,0,0,0,1
0,29,815,2,0,0,0,1,0,0,1,0,0,0,0
1,63,2399,2,0,1,0,0,0,0,1,0,0,1,0
0,56,2177,2,0,0,1,0,0,0,1,0,0,0,0
0,40,2633,2,0,0,0,1,0,0,1,0,0,1,0
0,82,788,2,0,0,0,1,0,0,1,0,0,1,0
1,63,26,2,1,0,0,0,0,0,1,0,0,0,1
1,73,1120,0,1,0,0,0,0,0,1,0,0,0,0
1,32,241,2,0,0,0,1,0,0,1,0,0,0,0
0,84,1571,2,0,1,0,0,0,0,1,0,0,0,0
1,47,2315,2,0,1,0,0,0,0,1,0,0,0,1
0,65,899,2,0,0,0,1,0,0,1,0,0,0,0
0,47,2018,2,0,1,0,0,0,0,1,0,0,1,0
1,50,2094,2,0,0,0,1,0,0,1,0,0,0,1
1,62,572,2,0,0,1,0,0,0,1,0,0,0,0
1,65,1283,2,0,0,1,0,0,0,1,0,0,1,0
0,33,1084,2,0,1,0,0,0,0,1,0,0,1,0
0,36,1070,2,0,0,0,1,0,0,1,0,0,1,0
0,34,902,2,0,0,1,0,0,0,1,0,0,1,0
0,46,53,2,0,0,0,0,0,0,1,0,0,0,0
1,53,1347,2,1,0,0,0,0,0,1,0,0,0,0
1,76,2362,2,0,1,0,0,0,0,1,0,0,0,1
0,74,1716,2,0,1,0,0,0,0,1,0,0,0,1
0,65,1252,2,0,0,0,1,0,0,1,0,0,0,0
1,71,102,2,0,0,0,1,0,0,1,0,0,0,1
0,26,1738,2,0,0,1,0,0,0,1,0,0,0,1
0,60,459,2,0,1,0,0,0,0,1,0,0,0,0
0,68,1709,2,0,0,0,1,0,0,1,0,0,1,0
0,45,412,2,0,0,0,0,0,0,1,0,0,0,1
1,69,319,2,0,0,1,0,0,0,1,0,0,1,0
1,63,465,2,0,1,0,0,0,0,1,0,0,0,1
1,38,2377,2,0,0,0,0,0,0,1,0,0,0,0
0,67,1274,2,0,1,0,0,0,0,1,0,0,0,0
1,53,1261,2,0,1,0,0,0,0,1,0,0,1,0
0,51,112,2,0,1,0,0,0,0,1,0,0,0,1
0,40,1167,2,0,0,1,0,0,0,1,0,0,1,0
1,47,2227,2,0,1,0,0,0,0,1,0,0,1,0
1,65,676,2,0,0,0,0,0,0,1,0,0,0,0
1,35,167,2,0,0,0,1,0,0,1,0,0,1,0
1,34,2732,1,0,0,0,0,0,0,1,0,0,0,1
0,83,1343,3,0,0,0,0,0,0,1,0,0,1,0
0,26,491,2,1,0,0,0,0,0,1,0,0,0,0
0,46,1982,3,0,1,0,0,0,0,1,0,0,0,1
1,51,1867,3,0,0,0,0,0,0,1,0,0,0,0
1,82,421,3,0,0,1,0,0,0,1,0,0,1,0
1,58,1736,3,0,0,0,0,0,0,1,0,0,0,1
0,68,1496,3,1,0,0,0,0,0,1,0,0,0,0
1,65,186,3,0,1,0,0,0,0,1,0,0,0,0
0,77,1979,2,0,0,0,0,0,0,1,0,0,1,0
0,50,363,3,1,0,0,0,0,0,1,0,0,0,1
0,63,612,3,0,0,1,0,0,0,1,0,0,1,0
0,36,1277,3,1,0,0,0,0,0,1,0,0,1,0
1,75,240,3,0,0,1,0,0,0,1,0,0,0,0
1,67,1414,3,0,0,0,0,0,0,1,0,0,0,1
1,55,92,3,0,1,0,0,0,0,1,0,0,0,0
1,33,59,2,0,0,0,0,0,0,1,0,0,0,1
0,37,2781,3,0,0,1,0,0,0,1,0,0,0,0
0,26,167,3,0,1,0,0,0,0,1,0,0,0,0
1,26,400,3,1,0,0,0,0,0,1,0,0,1,0
1,39,1033,3,0,0,0,0,0,0,1,0,0,1,0
1,36,1174,3,0,0,0,0,0,0,1,0,0,0,0
1,32,1804,3,0,0,0,1,0,0,1,0,0,1,0
1,52,66,3,0,1,0,0,0,0,1,0,0,0,1
0,41,1042,3,1,0,0,0,0,0,1,0,0,0,1
0,71,1231,3,0,0,0,1,0,0,1,0,0,0,1
0,55,2732,3,0,0,1,0,0,0,1,0,0,0,1
1,41,50,3,0,1,0,0,0,0,1,0,0,0,1
1,34,2615,2,0,1,0,0,0,0,1,0,0,0,1
1,47,1513,2,0,0,1,0,0,0,1,0,0,0,0
1,31,430,2,0,1,0,0,0,0,1,0,0,0,1
0,60,2616,2,0,0,1,0,0,0,1,0,0,0,1
0,35,2572,2,1,0,0,0,0,0,1,0,0,0,0
0,82,2091,2,0,0,0,0,0,0,1,0,0,0,1
1,57,76,2,0,1,0,0,0,0,1,0,0,1,0
1,34,2303,2,1,0,0,0,0,0,1,0,0,0,1
1,38,674,2,0,0,1,0,0,0,1,0,0,1,0
1,83,2809,1,0,1,0,0,0,0,1,0,0,1,0
0,76,1806,2,1,0,0,0,0,0,1,0,0,1,0
1,51,218,1,0,0,1,0,0,0,1,0,0,0,0
1,76,238,2,0,0,0,0,0,0,1,0,0,1,0
1,76,1276,2,0,0,0,0,0,0,1,0,0,0,0
1,69,1029,2,0,0,1,0,0,0,1,0,0,0,0
1,42,361,2,0,0,0,1,0,0,1,0,0,1,0
1,55,1686,2,1,0,0,0,0,0,1,0,0,0,1
0,53,571,2,0,1,0,0,0,0,1,0,0,0,0
0,54,405,2,1,0,0,0,0,0,1,0,0,0,1
1,50,634,3,0,0,0,0,0,0,1,0,0,0,0
1,41,1296,2,0,0,1,0,0,0,1,0,0,0,1
1,47,1012,2,0,0,0,1,0,0,1,0,0,1,0
1,71,1127,2,0,0,1,0,0,0,1,0,0,0,1
1,73,756,2,0,0,0,0,0,0,1,0,0,0,1
0,61,131,2,0,0,0,0,0,0,1,0,0,1,0
0,83,119,2,0,0,0,0,0,0,1,0,0,1,0
0,45,2694,2,0,1,0,0,0,0,1,0,0,0,1
1,77,1306,2,0,0,0,0,0,0,1,0,0,1,0
1,35,2319,3,0,0,0,1,0,0,1,0,0,0,0
1,63,2352,2,0,0,0,1,0,0,1,0,0,1,0
1,28,1431,3,0,1,0,0,0,0,1,0,0,0,1
0,51,188,2,0,1,0,0,0,0,1,0,0,0,0
0,33,2040,2,0,0,0,0,0,0,1,0,0,1,0
1,25,1547,2,0,0,1,0,0,0,1,0,0,0,0
1,29,1298,2,0,0,0,0,0,0,1,0,0,1,0
1,73,2394,2,1,0,0,0,0,0,1,0,0,0,1
1,81,664,2,0,0,1,0,0,0,1,0,0,0,0
1,66,122,2,0,0,1,0,0,0,1,0,0,0,0
1,27,46,2,0,0,1,0,0,0,1,0,0,0,1
0,24,1953,2,1,0,0,0,0,0,1,0,0,0,0
0,29,603,2,0,0,0,1,0,0,1,0,0,1,0
1,71,879,2,0,1,0,0,0,0,1,0,0,1,0
1,35,1468,2,0,0,0,1,0,0,1,0,0,1,0
